L5 x_mean,L5 x_std,L5 x_min,L5 x_max,L5 x_auc,L5 x_peaks,L5 y_mean,L5 y_std,L5 y_min,L5 y_max,L5 y_auc,L5 y_peaks,L5 z_mean,L5 z_std,L5 z_min,L5 z_max,L5 z_auc,L5 z_peaks,T12 x_mean,T12 x_std,T12 x_min,T12 x_max,T12 x_auc,T12 x_peaks,T12 y_mean,T12 y_std,T12 y_min,T12 y_max,T12 y_auc,T12 y_peaks,T12 z_mean,T12 z_std,T12 z_min,T12 z_max,T12 z_auc,T12 z_peaks,class_mean,class_std,class_min,class_max,class_auc,class_peaks,RMS_xy_mean,RMS_xy_std,RMS_xy_min,RMS_xy_max,RMS_xy_auc,RMS_xy_peaks,RMS_yz_mean,RMS_yz_std,RMS_yz_min,RMS_yz_max,RMS_yz_auc,RMS_yz_peaks,RMS_zx_mean,RMS_zx_std,RMS_zx_min,RMS_zx_max,RMS_zx_auc,RMS_zx_peaks,RMS_xyz_mean,RMS_xyz_std,RMS_xyz_min,RMS_xyz_max,RMS_xyz_auc,RMS_xyz_peaks,Roll_mean,Roll_std,Roll_min,Roll_max,Roll_auc,Roll_peaks,class
0.1102079692,0.3294918521568982,-0.900388878,1.025232233,6.4576305825,15,0.0062065910666666635,0.5036427745443895,-1.985673139,2.093321118,0.3033439484999999,19,0.07792223791666665,0.4075798467455937,-0.656321516,1.619218843,4.7972351835,16,0.05365378233333333,0.36113626281576416,-0.78118045,1.069420507,2.9342128589999996,17,-0.005511149700000005,0.3893899429079885,-1.386992623,1.594680329,-0.4428959584999999,20,0.19803862239999998,0.54484193685015,-0.714213981,2.867229458,12.038455283499998,15,0.0,0.0,0.0,0.0,0.0,0,0.3069041326859831,0.30252155085059573,0.0099328502847821,1.6113183165797609,18.291767044926075,16,0.28694508054861106,0.35953113864770003,0.0184920586962742,1.85058822544406,17.115480953724557,22,0.263244630012182,0.2759240036790937,0.0201654526100049,1.2802461460331995,15.655154320759998,16,0.29739327454695513,0.30390925628251836,0.0308344449884746,1.597920908757219,17.72129584935991,18,-1.5537689135332744,44.42153555611285,-82.08283732906021,81.0602672123357,-108.19577287180404,17,0.0
-0.3424162013,1.6335762524588526,-9.044985029,1.128254275,-20.161957192,18,0.16681935038333331,0.995550436386878,-2.871307929,4.323237683,9.990625657999999,17,0.0887763162683333,0.6172850731281039,-1.229809632,2.719008979,5.416072435599999,16,0.02780830198333332,1.0002373496307888,-4.371372922,2.574319534,2.4005356355,20,0.01303349721666665,0.9535100979834029,-3.16128528,2.164258605,0.7023286999999995,21,0.034308546283333345,1.1079330034384731,-4.517070004,3.070726129,2.1160492095000003,16,0.0,0.0,0.0,0.0,0.0,0,0.7798807631197862,1.1336187857568387,0.0481134347254239,6.40327805524849,46.49663255657045,17,0.5696950457608645,0.6117066485697827,0.0421762701668068,3.0570510158425126,34.08032207040227,18,0.6442715855522575,1.0799584975261853,0.0198112565492977,6.428955903638495,38.376453916563186,18,0.7107181316832818,0.9407867882634404,0.0548671740094219,5.25531900562583,42.395703534788446,17,-0.020163955976675575,46.57987887846304,-81.85092807270665,85.65518170210198,26.800577364529687,17,0.0
0.37120577988333314,2.9455688898997185,-4.664457368,19.82830117,22.558922720999995,16,-0.24072150463333344,1.8089980548876077,-6.136694057,4.33833131,-13.752789077000003,14,-0.12739561921666667,1.6680122365701056,-4.581835509,6.416294357,-6.8543931700000025,17,-0.16634393543333337,2.16708769647663,-8.529917112,6.932149237,-10.5117595345,19,-0.04528211168333332,2.0062885400070627,-9.343317378,2.969828631,-1.4654450409999997,17,-0.4426712505666667,1.7683162397807681,-7.879110204,3.744493282,-26.368331279499998,17,0.0,0.0,0.0,0.0,0.0,0,1.4575454647466808,1.978258807742496,0.0182979793339732,14.44841550376441,86.75159988637583,17,1.235709958745206,1.2297260449715892,0.1559082914440965,5.212837314998304,73.2009453479913,17,1.3197261080805378,2.0090894639072374,0.0981720719058336,14.54573784967412,78.23893852696672,18,1.4014771240311965,1.7276566001759064,0.1310868349943835,12.213501723277409,83.21355142068312,17,-1.188093854179642,42.086826579140016,-78.0566191767831,82.0564086877508,-39.31501956400915,14,0.0
0.042560556833333346,1.6300076659513982,-5.334839365,5.873617748,2.2636058340000016,18,-0.07707100585,1.492471446027539,-5.476200792,4.847218559,-5.1253194935,17,-0.19166194030000003,1.884403125478282,-6.479981231,5.33155209,-11.824090205999997,14,-0.030739145649999987,1.8129006080050256,-6.225204566,9.446681759,-1.9903893034999989,17,-0.26986634803333337,1.5361527031685964,-7.090840689,3.392514293,-16.873509861,16,0.01840117530000001,1.2840719450680795,-5.680059819,5.139330785,0.9163068110000029,16,0.0,0.0,0.0,0.0,0.0,0,1.174832581092646,1.0210357557469756,0.0125117389119506,4.603434067402481,69.93301588527316,15,1.1398953859970538,1.260768526284878,0.0452095642597072,5.999122096957759,67.80544875342278,19,1.2108252795735512,1.277733383753,0.0099699489194424,5.838584420842759,72.33655817647438,18,1.2204817613505978,1.1454464127743091,0.056817383472482,5.303249544067479,72.68724909200252,19,-1.2097066215156027,38.899736490533265,-76.0480519209138,89.19635674876987,-117.08026825010401,16,0.0
0.5225718762166667,3.633296839737304,-6.360269247,19.58628777,32.2320460465,18,-0.008536384649999961,4.09904030134442,-12.24376717,15.7628096,-1.194679670500002,15,0.0002213064666668013,4.926477353572127,-19.85567577,14.24328888,0.0798743349999997,15,-0.28122159444999995,1.269065708634829,-4.604110689,2.149141325,-15.678523062499998,16,-0.09652719189999998,1.820431334639897,-4.799677859,5.927429906,-6.541108648499999,18,-0.27959543958333327,1.4903001258818076,-7.873040796,2.454350157,-16.677848787000002,15,0.0,0.0,0.0,0.0,0.0,0,2.207908445393734,3.1910650571734394,0.0554937689976897,16.032657611750906,131.62415487495932,14,2.5976108663460717,3.6978702408074766,0.0258745218581444,15.022274205408843,155.32464945060786,15,2.4058639735024747,3.6038980628807913,0.0498902770535981,18.208943478814906,143.6162203279292,14,2.493576990593662,3.4438832775320605,0.0456000329804022,16.264488892588137,148.88885649156728,15,1.723671091950638,41.13506269606718,-71.96381347351054,85.5475978316961,62.292776485753116,18,0.0
-0.8059757272999999,3.3804310152047603,-15.17310988,8.775682356,-48.351143187999995,17,-0.5114845655333332,3.945485762474381,-13.75179708,17.793565,-31.362185996000004,15,-1.1625178315500002,8.291026577103606,-30.244833,33.27064456,-70.12828783200001,16,-0.15520819066666663,1.2364469834779273,-4.302247848,3.459453957,-9.191634555,18,0.4260632661833334,1.6580143469304292,-4.345092646,4.52092959,24.990306662,17,0.23504057465000006,1.2116150903588603,-2.317461285,3.534800238,14.233068156500002,18,0.0,0.0,0.0,0.0,0.0,0,2.2960597714868527,2.93243416617194,0.1330637258363912,13.735986789411037,137.23609353195778,15,3.339505216851513,5.624311058077166,0.059328077271641,26.679081176523702,199.6797982837764,14,3.197758517252852,5.541003724344482,0.0021424672912271,23.58522898048417,191.31683689328958,14,3.0897643964119643,4.792735823748537,0.1094650552162531,21.82610827680896,184.79170908822363,13,0.910882930628178,45.745178148137725,-75.34107471497285,89.43837963160455,15.672542843396073,15,0.0
-1.2521278755666665,4.086461156542686,-16.77231321,10.04341304,-75.841931025,15,-0.2502740737333334,5.916185803858906,-16.39695749,21.66365049,-14.793405338000005,16,-0.4731386860999999,9.78725434698257,-39.17160225,49.08751025,-28.309669111000005,14,0.08742886363333335,1.5765512410024702,-4.227409244,3.903225928,4.1252558135,17,-0.5043060105333332,1.8883847081439815,-7.559134517,3.262710796,-29.660777649000003,15,-0.010635764433333339,1.204594744247486,-4.141370567,3.629324483,-0.961523399000001,14,0.0,0.0,0.0,0.0,0.0,0,3.3151816800291085,3.9373277383532423,0.2300662665792981,15.374381153067429,198.37829284531583,13,4.157625257753299,6.925507159185323,0.1938921494367909,37.940067310804366,248.86316720257804,15,3.9134371882116095,6.448349824781244,0.2306898438792253,34.73480316390585,234.0447603594683,15,3.9215545581551767,5.844050677315625,0.3070454225185012,30.9963807254086,234.65634480294977,12,-0.3419432453088954,41.579907483637925,-67.66518529471342,79.1370712544395,-9.316105492101663,20,0.0
-0.20735266996666668,2.589374962211737,-10.0262014,10.88054721,-13.016166106999997,15,0.29921960470000003,1.890988899425132,-4.81271753,10.27347132,17.8124508135,17,0.22118492568333334,4.344023677193705,-14.72726783,23.29384189,12.241784740499996,14,0.04358977281666667,1.1817376045295325,-2.60104403,3.879355539,1.6496731724999996,16,0.05277077508333332,1.2205336842117855,-2.641858138,4.899240777,3.1795492179999996,18,-0.04116107984999998,1.7973288037367297,-8.914861532,2.919987114,-4.2925910475,18,0.0,0.0,0.0,0.0,0.0,0,1.367760610572047,1.818037591216181,0.1087180191357956,10.58136381927919,81.54168040351023,16,1.7270341203223565,2.8740896113210375,0.0098615268400873,18.002045480433345,102.79158673170517,17,1.8136159635012639,3.080501266538961,0.0310949256156149,18.179512886562136,107.97119696261045,13,1.700778291356278,2.614749509833725,0.0921125870522606,15.984717603054696,101.28902769952369,15,7.0936178972732655,40.937027211563056,-86.06877745115098,83.0399283942302,411.0831129130412,19,0.0
-0.45003306871666665,1.5860363463533984,-6.7948817,2.380130089,-27.029552077500004,17,0.0269747953499999,1.7883569843658214,-5.609664718,5.546718861,0.667049842499997,17,0.17152991405,1.6499240843024727,-4.552680273,6.972938692,9.840756851999998,16,-0.34285318094999995,1.2386388007350462,-3.420883066,1.690527116,-18.976303872499997,15,-0.2766844483166667,1.5933052185775702,-4.659163522,3.616253337,-16.839089149,17,-0.08244721391666666,1.347820590500274,-8.335752461,2.347800275,-5.069379641500002,17,0.0,0.0,0.0,0.0,0.0,0,1.3223631226181216,1.0871683188631194,0.0927232523480689,5.045079891870464,78.66836797438808,19,1.2584202488811471,1.168376272202445,0.0859431166759127,6.300316028794262,74.73224452761129,17,1.2739133565389469,1.0423343807960586,0.038359796330303,4.938987824694474,76.0772747509732,17,1.3367740899315088,1.0361543631354058,0.0913005377685345,5.149540160309903,79.5748600446583,18,-0.27346584958001163,39.625688697569835,-76.2828140891644,82.58496666829897,-86.30993376082093,14,0.0
-0.15781079311666668,2.0066445588052866,-8.497632575,5.460325647,-8.130983268,18,-0.7768624647833332,2.5902067674980116,-9.366565778,9.383698063,-46.90979602099999,14,0.4305520985333334,1.9615616428230784,-4.16392175,8.445768263,26.015570070499997,16,-0.22075051983333333,1.766234300264436,-5.74054555,6.490835012,-11.102962339500001,19,0.018279069366666678,1.5817882961359953,-3.312002901,2.701379238,1.1848059654999996,17,-0.015999923883333357,0.8426365939763739,-2.489530588,2.028212507,-0.6036942430000005,18,0.0,0.0,0.0,0.0,0.0,0,1.782509479462177,1.567239239400173,0.1718875432169614,7.336653700805916,105.37074255669098,18,1.7263323162282014,1.6275265819387459,0.2107974938661846,6.857049088740609,102.49835258150507,14,1.419621973642049,1.4123067348434544,0.0254195666863257,6.84839066405653,84.19487433265616,17,1.7328607283821877,1.4433758298866293,0.1970363444858945,6.154603429529941,102.67492130403106,17,-18.350389575130183,44.75418213543116,-88.85428367842785,79.53216250258828,-1125.0456253573484,17,0.0
